DATE,SYMBOL,ISIN,EXCHANGE,CLOSE,DELIV_PER,DELIVERY_TURNOVER,ATW,DELIV_PER_1W,DELIV_PER_1M,DELIV_PER_3M,DELIVERY_TURNOVER_1W,DELIVERY_TURNOVER_1M,DELIVERY_TURNOVER_3M,ATW_1W,ATW_1M,ATW_3M
2025-12-30,13PCL30,INE0IID07553,BSE,1111.11,0.0,0.0,30.237,0.0,0.0,0.0,0.0,0.0,0.0,12.751499999999998,12.751499999999998,12.751499999999998
2025-12-30,13PCL30A,INE0IID07769,BSE,1003.48,0.0,0.0,236.513,0.0,0.0,0.0,0.0,0.0,0.0,236.513,236.513,236.513
2025-12-30,CAPILLARY,INE0ILV01024,NSE,670.05,17.2,32624064.45,191003.6341,11.878,10.782222222222222,10.782222222222222,105172441.67999999,99269971.20555554,99269971.20555554,1025992.3573600001,1007984.5460444444,1007984.5460444444
2025-12-30,WITS,INE0IM001015,BSE,239.0,0.0,0.0,191.2,0.0,0.0,0.0,0.0,0.0,0.0,191.2,191.2,191.2
2025-12-30,PLAZACABLE,INE0INJ01017,NSE,41.95,44.73,1343490.7000000002,2983.8085499999997,40.826,41.23,41.23,750955.564,617090.2022222222,617090.2022222222,1881.527646,1555.938037777778,1555.938037777778
2025-12-30,AEGISVOPAK,INE0INX01018,NSE,249.5,37.75,74726996.5,195381.22530000002,47.928000000000004,46.26333333333334,46.26333333333334,59326411.61,59047314.13888889,59047314.13888889,124107.93211999998,127870.14251111112,127870.14251111112
2025-12-29,INTEGSW,INE0IPL01018,BSE,125.6,0.0,0.0,70.21,0.0,0.0,0.0,0.0,0.0,0.0,37.677,37.677,37.677
2025-12-30,VERANDA,INE0IQ001011,NSE,180.46,62.91,65899660.96,103845.15512000001,46.901999999999994,46.49444444444444,46.49444444444444,31493909.628,29380434.922222223,29380434.922222223,70421.850852,62517.73519333334,62517.73519333334
2025-12-30,DATAPATTNS,INE0IX101010,NSE,2583.1,43.43,327418257.4,756525.7943,23.808,26.515555555555558,26.515555555555558,207601301.82000002,199077965.7333333,199077965.7333333,887072.2461400001,769591.6128888889,769591.6128888889
2025-12-19,SCARNOSE,INE0IXR01019,BSE,62.8,0.0,0.0,62.8,0.0,0.0,0.0,0.0,0.0,0.0,62.8,62.8,62.8
2025-12-30,BRRL,INE0IZQ01016,BSE,535.0,0.0,0.0,1760.02,0.0,0.0,0.0,0.0,0.0,0.0,1540.664,1540.664,1540.664
2025-12-30,RPTECH,INE0J1F01024,NSE,354.0,60.3,14492052.0,23824.7332,52.738,55.614444444444445,55.614444444444445,27198285.810000002,21920330.5,21920330.5,49848.51438,39220.70588333333,39220.70588333333
2025-12-30,LICI,INE0J1Y01017,NSE,849.25,58.45,537283957.25,915773.8267000001,57.85600000000001,60.22999999999999,60.22999999999999,347856151.52,628514155.4833333,628514155.4833333,590310.39168,978167.6783944443,978167.6783944443
2025-12-30,GLHRL,INE0J2K01014,BSE,24.44,0.0,0.0,506.03,0.0,0.0,0.0,0.0,0.0,0.0,7050.01,6799.290000000001,6799.290000000001
2025-12-30,HONASA,INE0J5401028,NSE,291.35,10.17,662758318.4000001,6493653.3675,41.208,50.60875,50.60875,48446753.92999999,105659096.94375,105659096.94375,128102.42,183038.60321875,183038.60321875
2025-12-30,KRISHNADEF,INE0J5601015,NSE,813.8,58.59,19925079.2,33970.9405,58.59,58.59,58.59,19925079.2,19925079.2,19925079.2,33970.9405,33970.9405,33970.9405
2025-12-30,JSLL,INE0J5801029,NSE,685.85,60.03,43328573.75,72189.5374,54.242,53.861111111111114,53.861111111111114,53268124.53,53198704.777777776,53198704.777777776,96827.69580999999,97558.87282222223,97558.87282222223
2025-12-30,VENUSPIPES,INE0JA001018,NSE,1146.6,46.6,12238808.399999999,26131.366899999997,61.2,59.813333333333325,59.813333333333325,26993958.919999994,20811358.266666666,20811358.266666666,45408.4583,34926.504233333326,34926.504233333326
2025-12-30,ROADSTAR,INE0JEI23010,BSE,60.7,0.0,0.0,1517.5,0.0,0.0,0.0,0.0,0.0,0.0,1517.5,1517.5,1517.5
2025-12-30,OMNIPOTENT,INE0JFE01012,BSE,5.28,0.0,0.0,50.14,0.0,0.0,0.0,0.0,0.0,0.0,153.796,170.72,170.72
2025-12-30,NRL,INE0JM501013,NSE,55.74,76.77,2835159.36,3724.28979,71.23599999999999,65.15222222222222,65.15222222222222,1717969.47,1208203.9622222222,1208203.9622222222,2356.347548,1793.804843333333,1793.804843333333
2025-12-29,SFSL,INE0JMN01019,BSE,129.95,0.0,0.0,555.045,0.0,0.0,0.0,0.0,0.0,0.0,471.64500000000004,471.64500000000004,471.64500000000004
2025-12-30,SSTL,INE0JNA01014,BSE,26.42,0.0,0.0,132.1,0.0,0.0,0.0,0.0,0.0,0.0,150.2,150.2,150.2
2025-12-30,NATURO,INE0JNB01012,BSE,3.85,0.0,0.0,15.4,0.0,0.0,0.0,0.0,0.0,0.0,54.5,54.5,54.5
2025-12-30,YATHARTH,INE0JO301016,NSE,676.0,60.84,165715992.0,272455.1781,58.786,53.943333333333335,53.943333333333335,128814887.82000001,126550349.21666664,126550349.21666664,219075.20608,240003.7485555556,240003.7485555556
2025-12-30,SANATHAN,INE0JPD01013,NSE,416.35,64.2,3376598.5,5309.26045,56.891999999999996,54.43333333333333,54.43333333333333,4556225.86,3477682.0777777783,3477682.0777777783,7964.487329999999,6280.392944444444,6280.392944444444
2025-12-30,YATRA,INE0JR601024,NSE,177.23,31.97,75987008.03999999,237735.81912,28.468,29.173333333333332,29.173333333333332,101853781.38,104665075.80555555,104665075.80555555,390169.74211,387888.12134888885,387888.12134888885
2025-12-30,DREAMFOLKS,INE0JS101016,NSE,108.54,42.1,7147033.380000001,17120.60834,52.45399999999999,50.654444444444444,50.654444444444444,6033320.55,4988352.306666668,4988352.306666668,11627.3063,9869.987825555556,9869.987825555556
2025-12-30,SPITZE,INE0JSJ01014,BSE,189.91,0.0,0.0,38033.92,0.0,0.0,0.0,0.0,0.0,0.0,33442.95,28442.563333333335,28442.563333333335
2025-12-30,HARSHA,INE0JUS01029,NSE,373.25,57.37,2320868.5,4047.9906,59.970000000000006,62.87222222222223,62.87222222222223,4401069.76,3884241.5555555555,3884241.5555555555,7272.19879,6210.358144444445,6210.358144444445
2025-12-30,EVOQ,INE0JVD01011,BSE,3.35,0.0,0.0,107.2,0.0,0.0,0.0,0.0,0.0,0.0,156.024,140.55333333333334,140.55333333333334
2025-12-30,GARUDA,INE0JVO01026,NSE,189.45,43.81,34689621.15,79771.85590000001,38.129999999999995,36.40111111111111,36.40111111111111,36147629.212,33921191.37555556,33921191.37555556,103797.378192,98273.39190666667,98273.39190666667
2025-12-30,VALIANTLAB,INE0JWS01017,NSE,72.17,25.14,2206886.43,8957.93017,48.58,43.667777777777786,43.667777777777786,5965622.8780000005,9020800.46,9020800.46,13033.448317999999,21733.589396666666,21733.589396666666
2025-12-30,MWL,INE0JYY01011,NSE,272.68,41.42,10383381.72,25333.80444,51.366,50.90888888888888,50.90888888888888,28479033.533999998,24346357.53444444,24346357.53444444,49184.41244,41873.64312111111,41873.64312111111
2025-12-30,SVJ,INE0JZS01010,BSE,512.25,0.0,0.0,7654.312,0.0,0.0,0.0,0.0,0.0,0.0,3415.8222,5247.774666666667,5247.774666666667
2025-12-29,0MCIBPL27,INE0K0Y08011,BSE,104000.0,0.0,0.0,6982.928,0.0,0.0,0.0,0.0,0.0,0.0,381.47599999999994,381.47599999999994,381.47599999999994
2025-12-30,ACHYUT,INE0K1401020,BSE,5.42,0.0,0.0,336.105,0.0,0.0,0.0,0.0,0.0,0.0,1525.923,1525.923,1525.923
2025-12-29,DHYAANITR,INE0K5F01014,BSE,10.0,0.0,0.0,280.14,0.0,0.0,0.0,0.0,0.0,0.0,846.2216000000001,846.2216000000001,846.2216000000001
2025-12-30,GOEL,INE0K6L01010,BSE,15.99,0.0,0.0,87.6,0.0,0.0,0.0,0.0,0.0,0.0,113.42666666666668,113.42666666666668,113.42666666666668
2025-12-30,ALKOSIGN,INE0KA601012,BSE,72.2,0.0,0.0,408.712,0.0,0.0,0.0,0.0,0.0,0.0,1079.6172,1414.3253333333332,1414.3253333333332
2025-12-30,BLUEJET,INE0KBH01020,NSE,519.8,51.23,35234123.199999996,68787.41415000001,48.602,49.65777777777778,49.65777777777778,73367736.05,71703022.18333334,71703022.18333334,203026.00026999996,177004.53283888884,177004.53283888884
2025-12-30,EUREKAFORB,INE0KCE01017,NSE,609.2,55.58,35484681.6,64320.1901,49.002,54.413333333333334,54.413333333333334,39524167.550000004,48659409.98888889,48659409.98888889,83481.85004000002,87089.94377777778,87089.94377777778
2025-12-22,EKENNIS,INE0KCM01010,BSE,150.25,0.0,0.0,120.2,0.0,0.0,0.0,0.0,0.0,0.0,120.2,120.2,120.2
2025-12-30,SIGNPOST,INE0KGZ01021,NSE,212.34,71.65,3321422.2800000003,4644.250599999999,69.464,69.19444444444444,69.19444444444444,2943624.2,2874727.9322222224,2874727.9322222224,4082.431076,3964.971147777778,3964.971147777778
2025-12-23,0APL26,INE0KH208019,BSE,113200.0,0.0,0.0,11320.0,0.0,0.0,0.0,0.0,0.0,0.0,11320.0,11320.0,11320.0
2025-12-30,RHETAN,INE0KKN01029,NSE,24.2,72.7,28208536.4,39073.981,50.0,47.27666666666667,47.27666666666667,16637630.156,11317770.280000001,11317770.280000001,29800.023222,21494.419955555557,21494.419955555557
2025-12-30,DCXINDIA,INE0KL801015,NSE,188.73,31.59,34646675.94,110595.61138,13.546000000000001,25.32444444444445,25.32444444444445,159883542.078,129704467.30222225,129704467.30222225,1785139.34932,1421680.0075233334,1421680.0075233334
2025-12-23,INDONG,INE0KN201016,BSE,10.6,0.0,0.0,331.2,0.0,0.0,0.0,0.0,0.0,0.0,389.3,389.3,389.3
2025-12-30,MVGJL,INE0KNT01012,NSE,181.18,68.01,2924426.38,4315.3287199999995,62.02,60.76777777777777,60.76777777777777,4957616.522,5030967.737777778,5030967.737777778,7894.0865060000015,8282.98414,8282.98414
2025-12-30,KNAGRI,INE0KNW01016,NSE,203.6,57.95,2891934.4,4944.59285,54.444,44.96333333333334,44.96333333333334,4691971.16,3375156.7444444443,3375156.7444444443,8505.790939999999,6903.960605555555,6903.960605555555
2025-12-30,SEML,INE0KPY01017,BSE,273.85,0.0,0.0,2119.218,0.0,0.0,0.0,0.0,0.0,0.0,6420.6558,7163.102666666667,7163.102666666667
2025-12-30,BCCL,INE0KQ001017,BSE,353.0,0.0,0.0,6061.32,0.0,0.0,0.0,0.0,0.0,0.0,5812.956,6603.606666666667,6603.606666666667
2025-12-30,BAJEL,INE0KQN01018,NSE,171.34,49.49,12737244.26,25902.174469999998,42.952,50.124444444444435,50.124444444444435,27668738.9,18964524.895555556,18964524.895555556,145337.08104200003,86783.10480111113,86783.10480111113
2025-12-30,MAFIA,INE0KQQ01011,BSE,7.98,0.0,0.0,161.72,0.0,0.0,0.0,0.0,0.0,0.0,267.46400000000006,272.0066666666667,272.0066666666667
2025-12-30,JAYANT,INE0KR801019,BSE,75.5,0.0,0.0,684.72,0.0,0.0,0.0,0.0,0.0,0.0,1109.1284,1064.2661666666665,1064.2661666666665
2025-12-17,EIGHTY,INE0KSN01014,BSE,32.7,0.0,0.0,392.1,0.0,0.0,0.0,0.0,0.0,0.0,392.1,392.1,392.1
2025-12-30,RETAGGIO,INE0KWJ01014,BSE,38.82,0.0,0.0,702.3,0.0,0.0,0.0,0.0,0.0,0.0,701.9549999999999,701.9549999999999,701.9549999999999
2025-12-30,MODIS,INE0L0L01012,NSE,331.55,73.11,5858820.05,8017.539,49.07199999999999,59.27777777777778,59.27777777777778,17574890.4,12236532.883333333,12236532.883333333,20568.56656,14637.078627777777,14637.078627777777
2025-12-30,KESAR,INE0L1C01019,BSE,1157.7,0.0,0.0,13375.99,0.0,0.0,0.0,0.0,0.0,0.0,21958.234000000004,19810.028333333335,19810.028333333335
2025-12-30,HEALTHYLIFE,INE0L3501015,BSE,13.63,0.0,0.0,627.1,0.0,0.0,0.0,0.0,0.0,0.0,627.308,538.8266666666667,538.8266666666667
2025-12-30,GOPAL,INE0L9R01028,NSE,311.55,28.99,2836974.3000000003,9810.02165,46.129999999999995,43.54777777777778,43.54777777777778,9783859.05,8277633.761111112,8277633.761111112,20943.85441,18613.68691111111,18613.68691111111
2025-12-29,NACDAC,INE0LB101011,BSE,33.59,0.0,0.0,806.04,0.0,0.0,0.0,0.0,0.0,0.0,245.21,245.21,245.21
2025-12-30,MONIKA,INE0LCG01010,BSE,285.8,0.0,0.0,6547.8,0.0,0.0,0.0,0.0,0.0,0.0,5545.372,5209.89,5209.89
2025-12-30,AVALON,INE0LCL01028,NSE,845.35,48.65,43155962.85,89412.001,44.956,46.943333333333335,46.943333333333335,54550998.58,65228837.916666664,65228837.916666664,126439.01368999998,130184.2474777778,130184.2474777778
2025-12-30,INNOKAIZ,INE0LDI01022,BSE,12.61,0.0,0.0,10.088,0.0,0.0,0.0,0.0,0.0,0.0,77.4912,77.4912,77.4912
2025-12-30,ATHERENERG,INE0LEZ01016,NSE,731.9,20.26,503655521.2,2500721.2416999997,30.592000000000002,34.306666666666665,34.306666666666665,411081669.81000006,622696884.0555556,622696884.0555556,1374191.4019500003,1621889.0761333334,1621889.0761333334
2025-12-30,INA,INE0LGX01024,BSE,135.85,0.0,0.0,34102.475,0.0,0.0,0.0,0.0,0.0,0.0,45096.43,43831.725,43831.725
2025-12-29,COMMAND,INE0LKQ01012,BSE,25.59,0.0,0.0,102.36,0.0,0.0,0.0,0.0,0.0,0.0,215.44,215.44,215.44
2025-12-30,EIEL,INE0LLY01014,NSE,203.36,41.45,23282686.400000002,56220.02724,38.33,40.93888888888889,40.93888888888889,43094490.544,38510898.67333333,38510898.67333333,118407.05692999999,98737.97919666667,98737.97919666667
2025-12-30,CELLO,INE0LMW01024,NSE,541.15,52.62,14928705.049999999,28251.776449999998,54.501999999999995,54.68,54.68,16915296.27,21945559.883333333,21945559.883333333,30734.29927,39827.35728333334,39827.35728333334
2025-12-30,IKIO,INE0LOJ01019,NSE,179.45,51.28,3634759.75,7020.566809999999,56.474000000000004,55.52333333333334,55.52333333333334,5079347.865999999,4834013.354444445,4834013.354444445,9066.831282,8740.35197,8740.35197
2025-12-30,PWL,INE0LP301011,NSE,129.39,32.08,178970695.32,558179.74623,26.374000000000002,24.923333333333332,24.923333333333332,236873302.28800002,285545971.8488889,285545971.8488889,897313.3322360001,1195356.6453811112,1195356.6453811112
2025-12-30,TIPSFILMS,INE0LQS01015,NSE,414.7,41.94,230987.9,557.1811,41.396,38.080000000000005,38.080000000000005,1292798.9100000001,2060368.0944444446,2060368.0944444446,3375.18084,17972.951283333332,17972.951283333332
2025-12-30,AARTIPHARM,INE0LRU01027,NSE,746.8,53.99,37018876.0,68268.61790000001,49.946000000000005,50.19444444444444,50.19444444444444,51654407.13,50815187.133333325,50815187.133333325,104136.58687,101450.82122777778,101450.82122777778
2025-12-30,QUADFUTURE,INE0LRY01011,NSE,325.95,5.2,109935438.14999999,2180748.74375,9.906,17.531111111111116,17.531111111111116,292481349.68,186143624.40555558,186143624.40555558,4470618.6918399995,2926919.983766667,2926919.983766667
2025-12-30,SISL,INE0LU301014,BSE,213.15,0.0,0.0,85.26,0.0,0.0,0.0,0.0,0.0,0.0,89.74,89.74,89.74
2025-12-29,12CSAIPL26,INE0LWH07062,BSE,10000.0,0.0,0.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,420.0,420.0,420.0
2025-12-30,OLAELEC,INE0LXG01040,NSE,36.58,32.6,578858490.74,1753438.35113,29.921999999999997,33.214444444444446,33.214444444444446,770918025.284,1249124726.3866665,1249124726.3866665,2757122.8531959997,3986525.4885944445,3986525.4885944445
2025-12-30,REDTAPE,INE0LXT01019,NSE,121.93,58.11,9526878.620000001,16374.97688,50.391999999999996,52.50666666666666,52.50666666666666,9506860.59,9030227.222222222,9030227.222222222,18815.460111999997,17252.256494444442,17252.256494444442
2025-12-30,SSL,INE0LY301010,BSE,53.5,0.0,0.0,171.04,0.0,0.0,0.0,0.0,0.0,0.0,348.9984,438.23199999999997,438.23199999999997
2025-12-30,OLATECH,INE0M3901015,BSE,224.2,0.0,0.0,853.867,0.0,0.0,0.0,0.0,0.0,0.0,1225.1526000000001,1225.1526000000001,1225.1526000000001
2025-12-30,NISMGMT,INE0M3X01010,BSE,76.34,0.0,0.0,364.224,0.0,0.0,0.0,0.0,0.0,0.0,1805.9207999999999,1520.0339999999999,1520.0339999999999
2025-12-30,SGLTL,INE0M4D01010,NSE,148.7,60.94,28601106.7,46613.899829999995,55.422000000000004,57.58111111111111,57.58111111111111,26138720.990000002,23609650.877777778,23609650.877777778,46473.834748,40917.798643333335,40917.798643333335
2025-12-30,CARGOTRANS,INE0M4L01013,BSE,156.45,0.0,0.0,2558.925,0.0,0.0,0.0,0.0,0.0,0.0,1456.9500000000003,1295.0125,1295.0125
2025-12-30,CONTAINE,INE0M8901010,BSE,26.94,0.0,0.0,111.47,0.0,0.0,0.0,0.0,0.0,0.0,68.35,70.03166666666667,70.03166666666667
2025-12-30,KOURA,INE0M8R01011,BSE,34.5,0.0,0.0,206.88,0.0,0.0,0.0,0.0,0.0,0.0,99.32000000000001,99.32000000000001,99.32000000000001
2025-12-29,DHARNI,INE0M9Q01011,BSE,59.2,0.0,0.0,710.4,0.0,0.0,0.0,0.0,0.0,0.0,710.4,710.4,710.4
2025-12-30,JGCHEM,INE0MB501011,NSE,347.0,38.72,6958044.0,18230.3843,56.898,54.48666666666666,54.48666666666666,17034835.68,13342780.533333335,13342780.533333335,28500.296550000006,23302.419161111113,23302.419161111113
2025-12-30,DPL,INE0MC401013,BSE,16.9,0.0,0.0,50.7,0.0,0.0,0.0,0.0,0.0,0.0,391.06800000000004,512.055,512.055
2025-12-23,REXSEAL,INE0MFT01014,BSE,178.5,0.0,0.0,89.25,0.0,0.0,0.0,0.0,0.0,0.0,88.125,88.125,88.125
2025-12-30,SHILINDORE,INE0MGS01014,BSE,802.0,0.0,0.0,8.023,0.0,0.0,0.0,0.0,0.0,0.0,10.972800000000001,10.972800000000001,10.972800000000001
2025-12-30,REGAAL,INE0MHO01029,NSE,68.16,56.9,30733139.52,54126.557649999995,44.763999999999996,44.39888888888889,44.39888888888889,13227601.095999999,14756660.780000001,14756660.780000001,28839.91471,31730.87062222222,31730.87062222222
2025-12-30,SVS,INE0MID01012,BSE,14.83,0.0,0.0,600.72,0.0,0.0,0.0,0.0,0.0,0.0,5307.947999999999,4676.72,4676.72
2025-12-30,ORGANICREC,INE0MIO01019,BSE,236.2,0.0,0.0,1280.97,0.0,0.0,0.0,0.0,0.0,0.0,331.125,331.125,331.125
2025-12-30,PYRAMID,INE0MIS01010,NSE,162.4,57.75,3568740.0,6106.36013,55.61,52.467777777777776,52.467777777777776,1541760.6060000001,1890566.0844444442,1890566.0844444442,2859.6922600000003,3843.3169555555555,3843.3169555555555
2025-12-30,TLL,INE0MKA01014,BSE,293.85,0.0,0.0,2257.26,0.0,0.0,0.0,0.0,0.0,0.0,6271.872,5314.3550000000005,5314.3550000000005
2025-12-30,EPACKPEB,INE0MLS01022,NSE,268.15,37.66,171514103.0,460706.4438,36.574,34.565555555555555,34.565555555555555,123076736.55999999,103169165.95,103169165.95,334234.64166,294092.1840388889,294092.1840388889
2025-12-30,VVIPIL,INE0MNP01016,BSE,120.5,0.0,0.0,1883.52,0.0,0.0,0.0,0.0,0.0,0.0,815.742,814.875,814.875
2025-12-30,SRSOLTD,INE0MNV01014,BSE,109.7,0.0,0.0,2537.24,0.0,0.0,0.0,0.0,0.0,0.0,2049.424,2037.6666666666667,2037.6666666666667
2025-12-30,TRANSVOY,INE0MPU01011,BSE,116.0,0.0,0.0,92.8,0.0,0.0,0.0,0.0,0.0,0.0,462.3866666666666,462.3866666666666,462.3866666666666
2025-12-30,DRONACHRYA,INE0MQD01015,BSE,41.78,0.0,0.0,6035.27,0.0,0.0,0.0,0.0,0.0,0.0,3079.248,2697.56,2697.56
2025-12-30,STML,INE0MSK01016,BSE,95.32,0.0,0.0,114.384,0.0,0.0,0.0,0.0,0.0,0.0,246.192,246.192,246.192
2025-12-30,JAYKAILASH,INE0MSS01019,BSE,19.49,0.0,0.0,630.496,0.0,0.0,0.0,0.0,0.0,0.0,676.7647999999999,776.1226666666666,776.1226666666666
2025-12-30,MANOJJEWEL,INE0MV001018,BSE,51.2,0.0,0.0,205.96,0.0,0.0,0.0,0.0,0.0,0.0,404.804,405.3333333333333,405.3333333333333
2025-12-30,TRUALT,INE0MWH01014,NSE,396.1,46.0,10989398.4,23923.7448,53.616,55.00444444444444,55.00444444444444,71978239.83,53958347.16111111,53958347.16111111,126874.66124,95666.36101111112,95666.36101111112
2025-12-30,TECHNOPACK,INE0MXP01015,BSE,18.95,0.0,0.0,147.6,0.0,0.0,0.0,0.0,0.0,0.0,212.57333333333335,212.57333333333335,212.57333333333335
2025-12-19,11PPL27,INE0MYJ07120,BSE,99795.0,0.0,0.0,99.795,0.0,0.0,0.0,0.0,0.0,0.0,99.795,99.795,99.795
2025-12-30,CNCRD,INE0N0J01014,BSE,2449.65,0.0,0.0,9105.21,0.0,0.0,0.0,0.0,0.0,0.0,11251.875999999998,11113.376666666665,11113.376666666665
2025-12-30,USK,INE0N0Y01013,NSE,23.43,75.19,595426.59,797.14473,61.10200000000001,60.82555555555556,60.82555555555556,478168.5540000001,567324.6455555555,567324.6455555555,825.4374379999999,960.13036,960.13036
2025-12-30,PACE,INE0N1L01018,BSE,19.01,0.0,0.0,367.68,0.0,0.0,0.0,0.0,0.0,0.0,340.5096,311.34,311.34
2025-12-30,RISHABH,INE0N2P01017,NSE,394.0,57.36,3912420.0,6877.803900000001,55.355999999999995,58.16,58.16,8494202.809999999,7572292.138888889,7572292.138888889,14858.98464,13162.90106111111,13162.90106111111
2025-12-30,SONALIS,INE0N5O01013,BSE,57.9,0.0,0.0,349.6,0.0,0.0,0.0,0.0,0.0,0.0,2002.3440000000003,1841.7300000000002,1841.7300000000002
2025-12-30,KALYANI,INE0N6U01018,BSE,476.5,0.0,0.0,594.512,0.0,0.0,0.0,0.0,0.0,0.0,1851.0998,1798.9518333333333,1798.9518333333333
2025-12-30,AMBOAGRI,INE0N6V01016,BSE,30.5,0.0,0.0,989.3,0.0,0.0,0.0,0.0,0.0,0.0,351.04800000000006,1211.9433333333334,1211.9433333333334
2025-12-30,BLAL,INE0N7W01012,NSE,206.06,67.9,1267269.0,1867.7204299999999,60.391999999999996,62.23555555555554,62.23555555555554,3898406.704,3278595.2644444443,3278595.2644444443,6359.886954,5225.885345555555,5225.885345555555
2025-12-30,SMARTWORKS,INE0NAZ01010,NSE,476.9,67.76,34713551.0,50936.79675,56.4,53.49555555555556,53.49555555555556,6180378.49,6453679.511111111,6453679.511111111,10368.66885,11578.785877777778,11578.785877777778
2025-12-29,VEDANTASSET,INE0NC801013,BSE,46.0,0.0,0.0,350.67,0.0,0.0,0.0,0.0,0.0,0.0,149.17499999999998,149.17499999999998,149.17499999999998
2025-12-30,AHASOLAR,INE0NEV01011,BSE,92.75,0.0,0.0,257.772,0.0,0.0,0.0,0.0,0.0,0.0,225.20639999999997,225.20639999999997,225.20639999999997
2025-12-30,DEVLAB,INE0NIJ01017,BSE,72.07,0.0,0.0,664.85,0.0,0.0,0.0,0.0,0.0,0.0,681.28,681.28,681.28
2025-12-30,CFF,INE0NJ001013,BSE,550.8,0.0,0.0,6740.94,0.0,0.0,0.0,0.0,0.0,0.0,13236.576000000001,13394.783333333335,13394.783333333335
2025-12-30,BLSE,INE0NLT01010,NSE,202.56,47.32,15879488.64,33622.579979999995,40.798,39.644444444444446,39.644444444444446,21875125.942,20394335.515555553,20394335.515555553,59556.44277000001,54494.85057888888,54494.85057888888
2025-12-30,ATL,INE0NN701020,NSE,28.07,52.76,1815707.95,3421.92492,45.458,44.760000000000005,44.760000000000005,5067670.118,3727548.4244444445,3727548.4244444445,11512.85216,8513.699902222223,8513.699902222223
2025-12-30,NSLNISP,INE0NNS01018,NSE,43.27,36.37,135501605.99,370590.82313,39.07600000000001,45.68,45.68,60305910.82800001,50492406.903333336,50492406.903333336,173965.31328600002,128494.40814222225,128494.40814222225
2025-12-30,PATRON,INE0NPA01011,BSE,3.18,0.0,0.0,138.72,0.0,0.0,0.0,0.0,0.0,0.0,272.91999999999996,241.72,241.72
2025-12-30,RKSWAMY,INE0NQ801033,NSE,114.89,43.28,3979330.04,9023.34736,72.598,69.44,69.44,2854316.318,4614362.887777778,4614362.887777778,3928.009138,6460.559547777777,6460.559547777777
2025-12-30,VIKRAMAR,INE0NR501012,BSE,74.67,0.0,0.0,74.641,0.0,0.0,0.0,0.0,0.0,0.0,99.32919999999999,100.38333333333333,100.38333333333333
2025-12-30,GARGI,INE0NT601018,BSE,993.05,0.0,0.0,2232.543,0.0,0.0,0.0,0.0,0.0,0.0,10442.926000000001,9408.610166666667,9408.610166666667
2025-12-30,NETWEB,INE0NT901020,NSE,3093.3,15.93,131573515.50000001,825648.5067,22.154000000000003,20.34,20.34,184731553.7,210723483.13333333,210723483.13333333,836850.2068599999,1079790.569111111,1079790.569111111
2025-12-30,RETINA,INE0NTC01019,BSE,67.8,0.0,0.0,2683.54,0.0,0.0,0.0,0.0,0.0,0.0,2297.064,2768.043333333333,2768.043333333333
2025-12-30,COMRADE,INE0NXA01015,BSE,56.51,0.0,0.0,169.53,0.0,0.0,0.0,0.0,0.0,0.0,211.368,211.368,211.368
2025-12-30,RESGEN,INE0NYN01016,BSE,67.53,0.0,0.0,2143.342,0.0,0.0,0.0,0.0,0.0,0.0,963.9612,915.5084999999999,915.5084999999999
2025-12-30,ALPHAIND,INE0NZF01019,BSE,130.5,0.0,0.0,240.84,0.0,0.0,0.0,0.0,0.0,0.0,614.004,614.004,614.004
2025-12-30,MAIDEN,INE0O1T01010,BSE,92.0,0.0,0.0,3109.59,0.0,0.0,0.0,0.0,0.0,0.0,1077.094,958.0950000000001,958.0950000000001
2025-12-30,TREL,INE0O3901029,NSE,28.27,60.61,1183071.23,1957.9621399999999,73.404,68.07222222222224,68.07222222222224,1997428.704,2456524.6544444445,2456524.6544444445,2814.9371619999997,3804.116895555556,3804.116895555556
2025-12-30,SEALMATIC,INE0O4601016,BSE,381.0,0.0,0.0,876.501,0.0,0.0,0.0,0.0,0.0,0.0,2504.916,2552.5125000000003,2552.5125000000003
2025-12-23,EARTH,INE0O4V01010,BSE,21.05,0.0,0.0,189.3,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0
2025-12-30,KROSS,INE0O6601022,NSE,184.52,35.44,15281208.32,43450.249990000004,35.748,38.300000000000004,38.300000000000004,71761639.97,47397332.28888889,47397332.28888889,239633.465478,152561.37911777777,152561.37911777777
2025-12-30,ITCONS,INE0O6A01019,BSE,448.55,0.0,0.0,4852.2,0.0,0.0,0.0,0.0,0.0,0.0,4876.132,5392.703333333334,5392.703333333334
2025-12-30,EXHICON,INE0O8901016,BSE,509.15,0.0,0.0,9072.3,0.0,0.0,0.0,0.0,0.0,0.0,12500.5148,12059.626833333334,12059.626833333334
2025-12-30,SHIPWAVES,INE0O9L01010,BSE,7.59,0.0,0.0,227.7,0.0,0.0,0.0,0.0,0.0,0.0,294.06,5500.05,5500.05
2025-12-30,BAJAJINDEF,INE0O9T01021,NSE,338.7,41.08,4098270.0,10166.994550000001,58.85600000000001,63.37555555555556,63.37555555555556,7286145.409999999,5237091.577777777,5237091.577777777,14839.057499999999,9968.143055555556,9968.143055555556
